id,SchoolYear,BuildingCode,BuildingName,DistrictCode,DistrictName,ISDCode,ISDName,EntityType,Status,SCHOOL_EMPHASIS,SETTING,ADDRESS_LINE_1,CITY,STATE,ZIP_CODE,SCHOOL_TYPE,SCHOOL_LEVEL,LOCALE_NAME,COUNTY_NAME,CurrentAccreditationStatus,ContactEmail,Latitude,Longitude,Location
4183,13 - 14 School Year,2461,Breithaupt Career and Technical Center,82010,Detroit,82,Wayne RESA,LEA Unique Education Provider,Open-Active,Vocational/CTE,GenEd,9300 HUBBELL ST,DETROIT,MI,48228,Vocational/CTE,High School,City: Large,Wayne,Not Accredited,CHARLENE.MALLORY@DETROITK12.ORG,42.33168322,-83.04799903,"9300 HUBBELL ST
DETROIT, MI 48228
(42.3621608790005, -83.18732308999967)"
4125,13 - 14 School Year,4,Henderson Academy,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,16101 WEST CHICAGO ST,DETROIT,MI,48228,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,DEBORAH.MANCIEL@DETROITK12.ORG,42.33168322,-83.04799903,"16101 WEST CHICAGO ST
DETROIT, MI 48228
(42.36524431400045, -83.20387011599968)"
4897,13 - 14 School Year,0,Detroit Premier Academy,82985,Detroit Premier Academy,82,Wayne RESA,PSA District,Open-Active,,,7781 Asbury Park,Detroit,MI,48228,,Elem_Middle School,City: Large,Wayne,N/A,68.VGLASS@HERITAGEACADEMIES.COM,42.33168322,-83.04799903,"7781 Asbury Park
Detroit, MI 48228
(42.34931219000049, -83.20590142599968)"
4257,13 - 14 School Year,9595,Marsh Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,18600 Wadsworth Street,Detroit,MI,48228,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"18600 Wadsworth Street
Detroit, MI 48228
(42.374319253000465, -83.22305080799964)"
4692,13 - 14 School Year,2222,Detroit Leadership Academy Middle/High,82722,Detroit Leadership Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,5845 AUBURN ST,DETROIT,MI,48228,General Education,Middle_High School,Not Specified,Wayne,Not Accredited,SHILL@METROYMCADETROIT.ORG,42.33168322,-83.04799903,"5845 AUBURN ST
DETROIT, MI 48228
(42.33198927300049, -83.23251420299965)"
4128,13 - 14 School Year,22,Detroit Institute of Technology at Cody,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,18445 CATHEDRAL ST,DETROIT,MI,48228,General Education,High School,City: Large,Wayne,Not Accredited,DAVID.DONALDSON@DETROITK12.ORG,42.33168322,-83.04799903,"18445 CATHEDRAL ST
DETROIT, MI 48228
(42.361232833000486, -83.22074949499967)"
4165,13 - 14 School Year,1362,Gardner Elementary School,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,6528 MANSFIELD ST,DETROIT,MI,48228,General Education,Elementary,City: Large,Wayne,Not Accredited,KAREN.DONEGHY@DETROITK12.ORG,42.33168322,-83.04799903,"6528 MANSFIELD ST
DETROIT, MI 48228
(42.339201664000484, -83.20214373899967)"
4724,13 - 14 School Year,1170,Detroit Innovation Academy,82739,Detroit Innovation Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,18211 PLYMOUTH RD,DETROIT,MI,48228,General Education,Elem_Middle School,Not Specified,Wayne,Not Accredited,SHILL@DETROITLEADERSHIPACADEMY.ORG,42.33168322,-83.04799903,"18211 PLYMOUTH RD
DETROIT, MI 48228
(42.37223182300045, -83.21798991899965)"
4178,13 - 14 School Year,2341,Mann Elementary School,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,19625 ELMIRA ST,DETROIT,MI,48228,General Education,Elementary,City: Large,Wayne,Not Accredited,GWENDOLYN.FRENCHER@DETROITK12.ORG,42.33168322,-83.04799903,"19625 ELMIRA ST
DETROIT, MI 48228
(42.3694706440005, -83.23433285799968)"
4275,13 - 14 School Year,9802,Kosciusko Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,20220 Tireman Street,Detroit,MI,48228,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"20220 Tireman Street
Detroit, MI 482282912
(42.35030804700045, -83.23830170099967)"
4576,13 - 14 School Year,3144,Ralph J. Bunche Academy,82250,Ecorse,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,503 HYACINTHE ST,ECORSE,MI,48229,General Education,Elementary,Suburb: Large,Wayne,Not Accredited,COLEMANL@EPS.K12.MI.US,42.25544155,-83.13935863,"503 HYACINTHE ST
ECORSE, MI 48229
(42.25867087400047, -83.15369995099968)"
4577,13 - 14 School Year,3414,GrandPort Elementary Academy,82250,Ecorse,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,4536 6TH ST,ECORSE,MI,48229,General Education,Elem_Middle School,Suburb: Large,Wayne,Not Accredited,AYALAM@EPS.K12.MI.US,42.25544155,-83.13935863,"4536 6TH ST
ECORSE, MI 48229
(42.2416854600005, -83.15548464999966)"
4575,13 - 14 School Year,2204,Downriver Virtual Academy,82250,Ecorse,82,Wayne RESA,LEA School,Open-Active,Alternative Education,Virtual,27225 WEST OUTER DR,ECORSE,MI,48229,Alternative Education,Middle_High School,Not Specified,Wayne,Not Accredited,HBAUTISTA@EPS.K12.MI.US,42.25544155,-83.13935863,"27225 WEST OUTER DR
ECORSE, MI 48229
(42.2505321160005, -83.15131163499967)"
4895,13 - 14 School Year,0,Dr. Charles Drew Academy,82984,Dr. Charles Drew Academy,82,Wayne RESA,PSA District,Open-Active,,,50 WEST JOSEPHINE ST,ECORSE,MI,48229,,Elem_Middle School,Suburb: Large,Wayne,N/A,MICHAELJOHNSON@CHOICESCHOOLS.COM,42.25544155,-83.13935863,"50 WEST JOSEPHINE ST
ECORSE, MI 48229
(42.251239944000474, -83.14402015399963)"
4574,13 - 14 School Year,2194,Downriver Diploma and Job Skills Academy,82250,Ecorse,82,Wayne RESA,LEA School,Open-Active,Alternative Education,AltEd,27225 WEST OUTER DR,ECORSE,MI,48229,Alternative Education,Middle_High School,Not Specified,Wayne,Not Accredited,HBAUTISTA@EPS.K12.MI.US,42.25544155,-83.13935863,"27225 WEST OUTER DR
ECORSE, MI 48229
(42.2505321160005, -83.15131163499967)"
4572,13 - 14 School Year,0,Ecorse Public Schools,82250,Ecorse,82,Wayne RESA,LEA District,Open-Active,,,27225 WEST OUTER DR,ECORSE,MI,48229,,Elem thru High School,Suburb: Large,Wayne,N/A,TPARKER@EPS.K12.MI.US,42.25544155,-83.13935863,"27225 WEST OUTER DR
ECORSE, MI 48229
(42.2505321160005, -83.15131163499967)"
4573,13 - 14 School Year,1069,Ecorse Community High School,82250,Ecorse,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,27385 WEST OUTER DR,ECORSE,MI,48229,General Education,Middle_High School,Suburb: Large,Wayne,NCA Accredited,42EDUCATIONAL@GMAIL.COM,42.25544155,-83.13935863,"27385 WEST OUTER DR
ECORSE, MI 48229
(42.24953563100047, -83.14869462399969)"
4896,13 - 14 School Year,9605,Dr. Charles Drew Academy,82984,Dr. Charles Drew Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,50 WEST JOSEPHINE ST,ECORSE,MI,48229,General Education,Elem_Middle School,Suburb: Large,Wayne,Not Accredited,MICHAELJOHNSON@CHOICESCHOOLS.COM,42.25544155,-83.13935863,"50 WEST JOSEPHINE ST
ECORSE, MI 48229
(42.251239944000474, -83.14402015399963)"
4364,13 - 14 School Year,0,Grosse Pointe Public Schools,82055,Grosse Pointe,82,Wayne RESA,LEA District,Open-Active,,,389 SAINT CLAIR ST,GROSSE POINTE,MI,48230,,Elem thru High School,Suburb: Large,Wayne,N/A,THOMAS.HARWOOD@GPSCHOOLS.ORG,42.38641145,-82.91117847,"389 SAINT CLAIR ST
GROSSE POINTE, MI 48230
(42.384230534000494, -82.91164773199966)"
4377,13 - 14 School Year,3237,Robert Trombly Elementary School,82055,Grosse Pointe,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,820 BEACONSFIELD AVE,GROSSE POINTE PARK,MI,48230,General Education,Elementary,Suburb: Large,Wayne,Not Accredited,WALTER.FITZPATRICK@GPSCHOOLS.ORG,42.37576414,-82.93754663,"820 BEACONSFIELD AVE
GROSSE POINTE PARK, MI 48230
(42.37214973900046, -82.93220207299964)"
4367,13 - 14 School Year,1386,George Defer Elementary School,82055,Grosse Pointe,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,15425 KERCHEVAL AVE,GROSSE POINTE PARK,MI,48230,General Education,Elementary,Suburb: Large,Wayne,Not Accredited,KAREN.SULLIVAN@GPSCHOOLS.ORG,42.37576414,-82.93754663,"15425 KERCHEVAL AVE
GROSSE POINTE PARK, MI 48230
(42.382466389000456, -82.93765012299968)"
4371,13 - 14 School Year,2172,Lewis Maire Elementary School,82055,Grosse Pointe,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,740 CADIEUX RD,GROSSE POINTE,MI,48230,General Education,Elementary,Suburb: Large,Wayne,Not Accredited,SONJA.FRANCHETT@GPSCHOOLS.ORG,42.38641145,-82.91117847,"740 CADIEUX RD
GROSSE POINTE, MI 48230
(42.39069713800046, -82.91961230399966)"
4376,13 - 14 School Year,3031,Pierce Middle School,82055,Grosse Pointe,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,15430 KERCHEVAL AVE,GROSSE POINTE PARK,MI,48230,General Education,Middle School,Suburb: Large,Wayne,Not Accredited,GARY.BUSLEPP@GPSCHOOLS.ORG,42.37576414,-82.93754663,"15430 KERCHEVAL AVE
GROSSE POINTE PARK, MI 48230
(42.38247447600048, -82.93745852499967)"
4693,13 - 14 School Year,0,Legacy Charter Academy,82723,Legacy Charter Academy,82,Wayne RESA,PSA District,Open-Active,,,4900 E HILDALE ST,DETROIT,MI,48234,,Elem_Middle School,Not Specified,Wayne,N/A,88.LCAREY@HERITAGEACADEMIES.COM,42.33168322,-83.04799903,"4900 E HILDALE ST
DETROIT, MI 48234
(42.4296719190005, -83.05419075399965)"
4813,13 - 14 School Year,0,Dove Academy of Detroit,82930,Dove Academy,82,Wayne RESA,PSA District,Open-Active,,,8210 ROLYAT ST,DETROIT,MI,48234,,Elem_Middle School,City: Large,Wayne,N/A,BRANDONSLONE@CHOICESCHOOLS.COM,42.33168322,-83.04799903,"8210 ROLYAT ST
DETROIT, MI 48234
(42.43959778700048, -83.02074282299964)"
4694,13 - 14 School Year,367,Legacy Charter Academy,82723,Legacy Charter Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,4900 E. Hildale Street,Detroit,MI,48234,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,88.LCAREY@NHASCHOOLS.COM,42.33168322,-83.04799903,"4900 E. Hildale Street
Detroit, MI 48234
(42.4296719190005, -83.05419075399965)"
4181,13 - 14 School Year,2431,Mason Elementary School,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,19955 FENELON ST,DETROIT,MI,48234,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,OMEGA.MOSTYN@DETROITK12.ORG,42.33168322,-83.04799903,"19955 FENELON ST
DETROIT, MI 48234
(42.44132624400049, -83.05373053799968)"
4800,13 - 14 School Year,9914,Winans Academy Middle School,82924,Winans Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,7616 EAST NEVADA ST,DETROIT,MI,48234,General Education,Middle School,City: Large,Wayne,Not Accredited,RPONDER@WINANS.SPFS.K12.MI.US,42.33168322,-83.04799903,"7616 EAST NEVADA ST
DETROIT, MI 48234
(42.42666735500046, -83.02565640499967)"
4246,13 - 14 School Year,9582,Lynch Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,7601 Palmetto Street,Detroit,MI,48234,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"7601 Palmetto Street
Detroit, MI 48234
(42.40820475400045, -83.02476741799967)"
5012,13 - 14 School Year,2377,Law Elementary School,84060,Education Achievement System-EAS,84,State of Michigan,LEA School,Open-Active,General Education,Multiple Settings,19411 CLIFF ST,DETROIT,MI,48234,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,JEFFERY.NELSON@DETROITK12.ORG,42.33168322,-83.04799903,"19411 CLIFF ST
DETROIT, MI 48234
(42.43808818500048, -83.02871725999967)"
4797,13 - 14 School Year,0,Marvin L. Winans Academy of Performing Arts,82924,Winans Academy,82,Wayne RESA,PSA District,Open-Active,,,7616 EAST NEVADA ST,DETROIT,MI,48234,,Elem thru High School,City: Large,Wayne,N/A,RHAYWARD@WINANS.SPFS.K12.MI.US,42.33168322,-83.04799903,"7616 EAST NEVADA ST
DETROIT, MI 48234
(42.42666735500046, -83.02565640499967)"
4798,13 - 14 School Year,8455,Winans Academy High School,82924,Winans Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,7616 EAST NEVADA ST,DETROIT,MI,48234,General Education,High School,City: Large,Wayne,NCA Accredited,LPETTWAY@WINANS.SPFS.K12.MI.US,42.33168322,-83.04799903,"7616 EAST NEVADA ST
DETROIT, MI 48234
(42.42666735500046, -83.02565640499967)"
5015,13 - 14 School Year,3015,Pershing High School,84060,Education Achievement System-EAS,84,State of Michigan,LEA School,Open-Active,General Education,Multiple Settings,18875 RYAN RD,DETROIT,MI,48234,General Education,High School,City: Large,Wayne,NCA Accredited,GKING@EAAOFMICHIGAN.ORG,42.33168322,-83.04799903,"18875 RYAN RD
DETROIT, MI 48234
(42.4315582640005, -83.06304666799969)"
4814,13 - 14 School Year,8501,Dove Academy of Detroit,82930,Dove Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,8210 ROLYAT ST,DETROIT,MI,48234,General Education,Elem_Middle School,City: Large,Wayne,NCA Accredited,BRANDONSLONE@CHOICESCHOOLS.COM,42.33168322,-83.04799903,"8210 ROLYAT ST
DETROIT, MI 48234
(42.43959778700048, -83.02074282299964)"
4267,13 - 14 School Year,9794,Courville Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,18040 St. Aubin Street,Detroit,MI,48234,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"18040 St. Aubin Street
Detroit, MI 482341217
(42.42727056300049, -83.08133390499967)"
4262,13 - 14 School Year,9789,Atkinson Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,4900 E. Hilldale Street,Detroit,MI,48234,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"4900 E. Hilldale Street
Detroit, MI 482342225
(42.4296719190005, -83.05419075399965)"
4269,13 - 14 School Year,9796,Grant Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,7479 Stockton Street,Detroit,MI,48234,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"7479 Stockton Street
Detroit, MI 482343003
(42.42864393700046, -83.02771765699964)"
4771,13 - 14 School Year,9099,Michigan Technical Academy Elementary,82907,Michigan Technical Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,19940 MANSFIELD ST,DETROIT,MI,48235,General Education,Elementary,City: Large,Wayne,Not Accredited,DPITT@MTACADEMY.US,42.33168322,-83.04799903,"19940 MANSFIELD ST
DETROIT, MI 48235
(42.438249605000465, -83.20655453999967)"
4775,13 - 14 School Year,7425,"Martin Luther King, Jr. Education Center Academy",82910,M L King Jr Ed Center,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,16827 APPOLINE ST,DETROIT,MI,48235,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,CPRICE6360@AOL.COM,42.33168322,-83.04799903,"16827 APPOLINE ST
DETROIT, MI 48235
(42.41450789000049, -83.17106785099963)"
4741,13 - 14 School Year,2701,Rutherford Winans Academy,82748,Rutherford Winans Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,16411 CURTIS ST,DETROIT,MI,48235,General Education,Elementary,City: Large,Wayne,Not Accredited,KAREN.ABBOTT@DETROITK12.ORG,42.33168322,-83.04799903,"16411 CURTIS ST
DETROIT, MI 48235
(42.42294144100049, -83.20977069199967)"
4201,13 - 14 School Year,4319,Bow Elementary-Middle School,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,19801 PREVOST ST,DETROIT,MI,48235,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,ERNESTINE.WOODWARD@DETROITK12.ORG,42.33168322,-83.04799903,"19801 PREVOST ST
DETROIT, MI 48235
(42.436637462000476, -83.20437801299965)"
4207,13 - 14 School Year,6971,Renaissance High School,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,6565 WEST OUTER DR,DETROIT,MI,48235,General Education,High School,City: Large,Wayne,NCA Accredited,ANITA.WILLIAMS@DETROITK12.ORG,42.33168322,-83.04799903,"6565 WEST OUTER DR
DETROIT, MI 48235
(42.4198821330005, -83.19090899199966)"
4250,13 - 14 School Year,9587,Vandenberg Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,15000 Trojan Street,Detroit,MI,48235,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"15000 Trojan Street
Detroit, MI 48235
(42.4414686770005, -83.19425675899964)"
4704,13 - 14 School Year,758,Jalen Rose Leadership Academy,82728,Jalen Rose Leadership Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,15000 Trojan Street,Detroit,MI,48235,General Education,High School,Not Specified,Wayne,Not Accredited,TENBUSCHJ@JRLADETROIT.COM,42.33168322,-83.04799903,"15000 Trojan Street
Detroit, MI 48235
(42.4414686770005, -83.19425675899964)"
4184,13 - 14 School Year,2465,Randolph Career and Technical Center,82010,Detroit,82,Wayne RESA,LEA Unique Education Provider,Open-Active,Vocational/CTE,Multiple Settings,17101 HUBBELL ST,DETROIT,MI,48235,Vocational/CTE,High School,City: Large,Wayne,Not Accredited,CYNTHIA.HOUGH@DETROITK12.ORG,42.33168322,-83.04799903,"17101 HUBBELL ST
DETROIT, MI 48235
(42.41656363900046, -83.18957729499965)"
4239,13 - 14 School Year,9575,Fox Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,17300 Fargo Street,Detroit,MI,48235,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"17300 Fargo Street
Detroit, MI 48235
(42.439127286000485, -83.21485905199967)"
4696,13 - 14 School Year,378,University Yes Academy,82724,University Yes Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,14717 Curtis Street,Detroit,MI,48235,General Education,Elem thru High School,City: Large,Wayne,Not Accredited,LESLEYREDWINE@NEWURBANLEARNING.ORG,42.33168322,-83.04799903,"14717 Curtis Street
Detroit, MI 48235
(42.42340560800045, -83.19143210599964)"
4835,13 - 14 School Year,0,David Ellis Academy,82947,David Ellis,82,Wayne RESA,PSA District,Open-Active,,,18977 SCHAEFER HWY,DETROIT,MI,48235,,Elem_Middle School,City: Large,Wayne,N/A,TELLIS@BARDWELLGROUP.COM,42.33168322,-83.04799903,"18977 SCHAEFER HWY
DETROIT, MI 48235
(42.429958799000474, -83.18045240299966)"
4774,13 - 14 School Year,0,"Martin Luther King, Jr. Education Center Academy",82910,M L King Jr Ed Center,82,Wayne RESA,PSA District,Open-Active,,,16827 APPOLINE ST,DETROIT,MI,48235,,Elem_Middle School,City: Large,Wayne,N/A,CPRICE6360@AOL.COM,42.33168322,-83.04799903,"16827 APPOLINE ST
DETROIT, MI 48235
(42.41450789000049, -83.17106785099963)"
4209,13 - 14 School Year,7326,Foreign Language Immersion and Cultural Studies,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,6501 WEST OUTER DR,DETROIT,MI,48235,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,TODD.LOSIE@DETROITK12.ORG,42.33168322,-83.04799903,"6501 WEST OUTER DR
DETROIT, MI 48235
(42.41994135400046, -83.18975558099964)"
4255,13 - 14 School Year,9592,Jerry L White Center High School,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,Special Education,Multiple Settings,14804 WEST MCNICHOLS RD,DETROIT,MI,48235,Special Education,High School,City: Large,Wayne,Not Accredited,TIAVON.MOORE-PATTON@DETROITK12.ORG,42.33168322,-83.04799903,"14804 WEST MCNICHOLS RD
DETROIT, MI 48235
(42.416369645000486, -83.19216263899966)"
4689,13 - 14 School Year,133,Lincoln-King Academy,82719,Washington-Parks Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,13436 GROVE ST,DETROIT,MI,48235,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,TOM.WILLIS@CORNERSTONECHARTERS.ORG,42.33168322,-83.04799903,"13436 GROVE ST
DETROIT, MI 48235
(42.41402875300048, -83.17790280999964)"
